Source,Target,Type,Id,Label,timeset,Weight 
10.1177/0022002786030001004,10.1146/annurev.ps.31.020180.001125,Directed,68193,,,1
10.1177/0022002786030001004,10.1037/0022-3514.35.1.1,Directed,68194,,,1
10.1177/0022002786030001004,10.1007/BF00889416,Directed,68195,,,1
10.1177/0022002786030001004,10.1038/scientificamerican0283-14,Directed,68196,,,1
10.1177/0022002786030001004,10.1037/h0025528,Directed,68197,,,1
10.1177/0022002786030001004,10.2307/1956014,Directed,68198,,,1
10.1371/journal.pone.0069871,10.1126/science.162.3859.1243,Directed,68199,,,1
10.1371/journal.pone.0069871,10.1017/CBO9780511807763,Directed,68200,,,1
10.1371/journal.pone.0069871,10.2307/2585925,Directed,68201,,,1
10.1371/journal.pone.0069871,10.3998/mpub.9739,Directed,68202,,,1
10.1371/journal.pone.0069871,10.1016/0095-0696(90)90069-B,Directed,68203,,,1
10.1371/journal.pone.0069871,10.1016/0047-2727(85)90038-6,Directed,68204,,,1
10.1371/journal.pone.0069871,10.1098/rstb.2008.0275,Directed,68205,,,1
10.1371/journal.pone.0069871,10.1016/j.jebo.2005.02.008,Directed,68206,,,1
10.1371/journal.pone.0069871,10.1515/9781400829484,Directed,68207,,,1
10.1371/journal.pone.0069871,10.1016/S0049-089X(02)00017-0,Directed,68208,,,1
10.1371/journal.pone.0069871,10.2307/2667052,Directed,68209,,,1
10.1371/journal.pone.0069871,10.1287/orsc.13.4.370.2947,Directed,68210,,,1
10.1371/journal.pone.0069871,10.1257/aer.90.4.980,Directed,68211,,,1
10.1371/journal.pone.0069871,10.1038/415137a,Directed,68212,,,1
10.1371/journal.pone.0069871,10.1126/science.1153808,Directed,68213,,,1
10.1371/journal.pone.0069871,10.2307/1964229,Directed,68214,,,1
10.1371/journal.pone.0069871,10.1126/science.1177418,Directed,68215,,,1
10.1371/journal.pone.0069871,10.1111/j.1465-7295.2007.00051.x,Directed,68216,,,1
10.1371/journal.pone.0069871,10.1111/1468-0297.00497,Directed,68217,,,1
10.1371/journal.pone.0069871,10.1023/B:EXEC.0000040559.08652.51,Directed,68218,,,1
10.1371/journal.pone.0069871,10.1093/jleo/ewn026,Directed,68219,,,1
10.1371/journal.pone.0069871,10.1126/science.1164744,Directed,68220,,,1
10.1371/journal.pone.0069871,10.1126/science.1183532,Directed,68221,,,1
10.1371/journal.pone.0069871,10.1016/j.jtbi.2011.03.014,Directed,68222,,,1
10.1371/journal.pone.0069871,10.1111/j.1467-937X.2010.00608.x,Directed,68223,,,1
10.1371/journal.pone.0069871,10.1257/aer.99.4.1335,Directed,68224,,,1
10.1371/journal.pone.0069871,10.1006/jtbi.1995.0128,Directed,68225,,,1
10.1371/journal.pone.0069871,10.2307/2095951,Directed,68226,,,1
10.1371/journal.pone.0069871,10.1126/science.1070582,Directed,68227,,,1
10.1371/journal.pone.0069871,10.1038/nature01986,Directed,68228,,,1
10.1371/journal.pone.0069871,10.1098/rspb.2007.0673,Directed,68229,,,1
10.1371/journal.pone.0069871,10.1073/pnas.1115219109,Directed,68230,,,1
10.1371/journal.pone.0069871,10.1257/000282803322157142,Directed,68231,,,1
10.1371/journal.pone.0069871,10.1017/CBO9780511803475,Directed,68232,,,1
10.1371/journal.pone.0069871,10.1016/j.jesp.2011.04.015,Directed,68233,,,1
10.1371/journal.pone.0069871,10.1038/nature02043,Directed,68234,,,1
10.1371/journal.pone.0069871,10.1016/S1090-5138(02)00157-5,Directed,68235,,,1
10.1371/journal.pone.0069871,10.1016/S1574-0722(07)00082-0,Directed,68236,,,1
10.1371/journal.pone.0069871,10.1126/science.1100735,Directed,68237,,,1
10.1371/journal.pone.0069871,10.1007/s12110-007-9012-2,Directed,68238,,,1
10.1371/journal.pone.0069871,10.1016/j.socec.2004.09.041,Directed,68239,,,1
10.1371/journal.pone.0069871,10.1111/j.0956-7976.2004.00757.x,Directed,68240,,,1
10.1371/journal.pone.0069871,10.1038/nature01474,Directed,68241,,,1
10.1371/journal.pone.0069871,10.1126/science.1152110,Directed,68242,,,1
10.1371/journal.pone.0069871,10.1111/1467-6419.00150,Directed,68243,,,1
10.1371/journal.pone.0069871,10.1007/s10683-006-9159-4,Directed,68244,,,1
10.1002/bs.3830090106,10.1037/h0044476,Directed,68245,,,2
10.1002/bs.3830090106,10.1177/002200275800200401,Directed,68246,,,2
10.1002/bs.3830090106,10.1037/h0046778,Directed,68247,,,2
10.1002/bs.3830090106,10.1002/bs.3830070105,Directed,68248,,,2
10.1002/bs.3830090106,10.1002/bs.3830070106,Directed,68249,,,2
10.1002/bs.3830090106,10.1037/h0041578,Directed,68250,,,2
10.1002/bs.3830090106,10.1002/bs.3830050406,Directed,68251,,,2
10.1002/bs.3830090106,10.1002/bs.3830070102,Directed,68252,,,2
10.1177/002200277301700210,10.1007/BF02477841,Directed,68261,,,1
10.1177/002200277301700210,10.1177/002200276701100207,Directed,68262,,,1
10.1007/s10640-015-9879-z,10.1007/s10683-006-5385-z,Directed,68263,,,1
10.1007/s10640-015-9879-z,10.1016/j.socec.2006.12.073,Directed,68264,,,1
10.1007/s10640-015-9879-z,10.1016/j.geb.2004.08.007,Directed,68265,,,1
10.1007/s10640-015-9879-z,10.2307/2946655,Directed,68266,,,1
10.1007/s10640-015-9879-z,10.1257/jep.11.1.109,Directed,68267,,,1
10.1007/s10640-015-9879-z,10.1093/oxrep/grn012,Directed,68268,,,1
10.1007/s10640-015-9879-z,10.3763/cpol.2010.0106,Directed,68269,,,1
10.1007/s10640-015-9879-z,10.1016/j.jpubeco.2005.06.002,Directed,68270,,,1
10.1007/s10640-015-9879-z,10.1016/S0167-2681(00)00108-6,Directed,68271,,,1
10.1007/s10640-015-9879-z,10.2307/136151,Directed,68272,,,1
10.1007/s10640-015-9879-z,10.1016/j.jebo.2003.11.010,Directed,68273,,,1
10.1007/s10640-015-9879-z,10.1006/game.1996.0081,Directed,68274,,,1
10.1007/s10640-015-9879-z,10.1257/aer.90.4.980,Directed,68275,,,1
10.1007/s10640-015-9879-z,10.1038/415137a,Directed,68276,,,1
10.1007/s10640-015-9879-z,10.1007/BF01048198,Directed,68277,,,1
10.1007/s10640-015-9879-z,10.1098/rstb.2008.0275,Directed,68278,,,1
10.1007/s10640-015-9879-z,10.1016/S0047-2727(00)00160-2,Directed,68279,,,1
10.1007/s10640-015-9879-z,10.1016/j.ecolecon.2010.09.004,Directed,68280,,,1
10.1007/s10640-015-9879-z,10.1111/j.1465-7295.1988.tb01519.x,Directed,68281,,,1
10.1007/s10640-015-9879-z,10.1017/CBO9780511490972,Directed,68282,,,1
10.1007/s10640-015-9879-z,10.1257/002205103771800013,Directed,68283,,,1
10.1007/s10640-015-9879-z,10.1177/0146167204264004,Directed,68284,,,1
10.1007/s10640-015-9879-z,10.1111/1468-0297.00400,Directed,68285,,,1
10.1007/s10640-015-9879-z,10.1111/j.1467-9779.2011.01516.x,Directed,68286,,,1
10.1007/s10640-015-9879-z,10.1016/j.jebo.2014.09.012,Directed,68287,,,1
10.1007/s10640-015-9879-z,10.2307/1964229,Directed,68288,,,1
10.1007/s10640-015-9879-z,10.2307/2585925,Directed,68289,,,1
10.1007/s10640-015-9879-z,10.1080/08941920590947977,Directed,68290,,,1
10.1007/s10640-015-9879-z,10.1023/A:1015041613785,Directed,68291,,,1
10.1007/s10640-015-9879-z,10.1177/0022002708322361,Directed,68292,,,1
10.1007/s10640-015-9879-z,10.1016/j.geb.2012.10.001,Directed,68293,,,1
10.1007/s10640-015-9879-z,10.1177/1043463195007001004,Directed,68294,,,1
10.1007/s10640-015-9879-z,10.1007/s10683-009-9230-z,Directed,68295,,,1
10.1093/ei/cbg029,10.1111/j.1465-7295.1991.tb01276.x,Directed,68296,,,1
10.1093/ei/cbg029,10.1006/game.1999.0751,Directed,68297,,,1
10.1093/ei/cbg029,10.2307/2946661,Directed,68298,,,1
10.1093/ei/cbg029,10.1016/S0047-2727(98)00049-8,Directed,68299,,,1
10.1093/ei/cbg029,10.2307/2118488,Directed,68300,,,1
10.1093/ei/cbg029,10.1016/0165-1765(92)90217-M,Directed,68301,,,1
10.1093/ei/cbg029,10.2307/2951699,Directed,68302,,,1
10.1093/ei/cbg029,10.1023/A:1018316500800,Directed,68303,,,1
10.1093/ei/cbg029,10.1023/A:1009918829192,Directed,68304,,,1
10.1093/ei/cbg029,10.1111/j.1465-7295.1988.tb01519.x,Directed,68305,,,1
10.1093/ei/cbg029,10.1016/0047-2727(85)90038-6,Directed,68306,,,1
10.1093/ei/cbg029,10.1007/BF02337743,Directed,68307,,,1
10.1093/ei/cbg029,10.1006/jmps.1997.1203,Directed,68308,,,1
10.1093/ei/cbg029,10.2307/2937932,Directed,68309,,,1
10.1093/ei/cbg029,10.1006/game.1993.1026,Directed,68310,,,1
10.1371/journal.pone.0176199,10.1162/003355399556151,Directed,68311,,,1
10.1371/journal.pone.0176199,10.1257/aer.90.1.166,Directed,68312,,,1
10.1371/journal.pone.0176199,10.1162/003355302760193904,Directed,68313,,,1
10.1371/journal.pone.0176199,10.1111/1468-0262.00302,Directed,68314,,,1
10.1371/journal.pone.0176199,10.1257/000282803322157034,Directed,68315,,,1
10.1371/journal.pone.0176199,10.1016/0899-8256(89)90005-5,Directed,68316,,,1
10.1371/journal.pone.0176199,10.1006/redy.1998.0023,Directed,68317,,,1
10.1371/journal.pone.0176199,10.1016/j.geb.2003.06.003,Directed,68318,,,1
10.1371/journal.pone.0176199,10.1016/j.geb.2005.03.001,Directed,68319,,,1
10.1371/journal.pone.0176199,10.1111/j.0012-9682.2008.00817.x,Directed,68320,,,1
10.1371/journal.pone.0176199,10.1515/roe-2015-1007,Directed,68321,,,1
10.1371/journal.pone.0176199,10.1038/srep06025,Directed,68322,,,1
10.1371/journal.pone.0176199,10.1016/j.geb.2010.09.008,Directed,68323,,,1
10.1371/journal.pone.0176199,10.1371/journal.pone.0060419,Directed,68324,,,1
10.1371/journal.pone.0176199,10.3389/fnbeh.2015.00088,Directed,68325,,,1
10.1371/journal.pone.0176199,10.1006/jmps.1998.1213,Directed,68326,,,1
10.1371/journal.pone.0176199,10.1257/aer.100.4.1826,Directed,68327,,,1
10.1371/journal.pone.0176199,10.1007/s10683-011-9283-7,Directed,68328,,,1
10.1371/journal.pone.0176199,10.1017/S0266267113000199,Directed,68329,,,1
10.1371/journal.pone.0176199,10.1037/npe0000031,Directed,68330,,,1
10.1371/journal.pone.0176199,10.1016/j.econlet.2011.01.025,Directed,68331,,,1
10.1371/journal.pone.0176199,10.1023/A:1024204826499,Directed,68332,,,1
10.1371/journal.pone.0176199,10.1016/j.jebo.2011.10.006,Directed,68333,,,1
10.1371/journal.pone.0176199,10.1016/j.jpubeco.2014.05.009,Directed,68334,,,1
10.1371/journal.pone.0176199,10.1257/aer.97.5.1858,Directed,68335,,,1
10.1371/journal.pone.0176199,10.1111/1468-0297.00588,Directed,68336,,,1
10.1371/journal.pone.0176199,10.1086/519249,Directed,68337,,,1
10.1371/journal.pone.0176199,10.1007/s10683-007-9172-2,Directed,68338,,,1
10.1371/journal.pone.0176199,10.1007/s10683-011-9272-x,Directed,68339,,,1
10.1371/journal.pone.0176199,10.1007/s40881-015-0004-4,Directed,68340,,,1
10.1371/journal.pone.0176199,10.1007/s10683-006-9159-4,Directed,68341,,,1
10.1371/journal.pone.0176199,10.1016/j.geb.2008.11.013,Directed,68342,,,1
10.1371/journal.pone.0176199,10.1016/S0899-8256(03)00002-2,Directed,68343,,,1
10.1371/journal.pone.0176199,10.1007/s10683-009-9230-z,Directed,68344,,,1
10.1371/journal.pone.0176199,10.1257/00028280260344740,Directed,68345,,,1
10.1371/journal.pone.0176199,10.1006/game.1994.1056,Directed,68346,,,1
10.1371/journal.pone.0176199,10.1016/j.joep.2006.10.001,Directed,68347,,,1
10.1371/journal.pone.0176199,10.1007/s10683-012-9341-9,Directed,68348,,,1
10.1371/journal.pone.0176199,10.1037/0022-3514.81.1.33,Directed,68349,,,1
10.1371/journal.pone.0176199,10.1177/0956797610363538,Directed,68350,,,1
10.1371/journal.pone.0176199,10.1016/j.jesp.2009.02.001,Directed,68351,,,1
10.1371/journal.pone.0176199,10.1111/j.1467-9280.2009.02326.x,Directed,68352,,,1
10.1371/journal.pone.0176199,10.1111/j.1751-9004.2010.00263.x,Directed,68353,,,1
10.1371/journal.pone.0176199,10.1016/j.econlet.2014.01.039,Directed,68354,,,1
10.1371/journal.pone.0176199,10.1016/j.jebo.2013.03.030,Directed,68355,,,1
10.1371/journal.pone.0176199,10.1007/s10683-014-9391-2,Directed,68356,,,1
10.1371/journal.pone.0176199,10.1257/jep.21.2.153,Directed,68357,,,1
10.1371/journal.pone.0176199,10.1126/science.1168244,Directed,68358,,,1
10.1371/journal.pone.0176199,10.1126/science.aac9555,Directed,68359,,,1
10.1371/journal.pone.0176199,10.1126/science.aad4343,Directed,68360,,,1
10.1371/journal.pone.0176199,10.1016/j.geb.2011.09.003,Directed,68361,,,1
10.1371/journal.pone.0176199,10.2307/2998575,Directed,68362,,,1
10.1371/journal.pone.0176199,10.1111/j.1465-7295.1999.tb01415.x,Directed,68363,,,1
10.1371/journal.pone.0176199,10.1257/aer.101.7.3427,Directed,68364,,,1
10.1371/journal.pone.0176199,10.1162/1542476042782297,Directed,68365,,,1
10.1371/journal.pone.0176199,10.1038/srep01213,Directed,68366,,,1
10.1111/1468-0475.00080,10.1016/S0047-2727(98)00035-8,Directed,68367,,,1
10.1111/1468-0475.00080,10.2307/2234532,Directed,68368,,,1
10.1111/1468-0475.00080,10.1257/aer.89.1.335,Directed,68369,,,1
10.1111/1468-0475.00080,10.1016/S0167-2681(98)00121-8,Directed,68370,,,1
10.1111/1468-0475.00080,10.1257/aer.90.1.166,Directed,68371,,,1
10.1111/1468-0475.00080,10.1007/s001990050018,Directed,68372,,,1
10.1111/1468-0475.00080,10.1016/S0047-2727(99)00120-6,Directed,68373,,,1
10.1111/1468-0475.00080,10.1016/S0167-2681(01)00211-6,Directed,68374,,,1
10.1111/1468-0475.00080,10.1016/0001-6918(88)90047-9,Directed,68375,,,1
10.1111/1468-0475.00080,10.1162/003355399556151,Directed,68376,,,1
10.1111/1468-0475.00080,10.1257/aer.89.1.340,Directed,68377,,,1
10.1111/1468-0475.00080,10.1111/j.1465-7295.1988.tb01519.x,Directed,68378,,,1
10.1111/1468-0475.00080,10.1016/0047-2727(85)90038-6,Directed,68379,,,1
10.1111/1468-0475.00080,10.1016/0047-2727(94)90068-X,Directed,68380,,,1
10.1111/1468-0475.00080,10.1016/0022-0531(82)90029-1,Directed,68381,,,1
10.1111/1468-0475.00080,10.1006/game.1995.1023,Directed,68382,,,1
10.1111/1468-0475.00080,10.1016/S0047-2727(98)00072-3,Directed,68383,,,1
10.1111/1468-0475.00080,10.1006/game.1999.0762,Directed,68384,,,1
10.1111/1468-0475.00080,10.1177/1043463195007001004,Directed,68385,,,1
10.1111/1468-0475.00080,10.1016/0047-2727(95)01534-5,Directed,68386,,,1
10.1111/1468-0475.00080,10.2307/2171752,Directed,68387,,,1
10.1111/1468-0475.00080,10.1016/0047-2727(94)90059-0,Directed,68388,,,1
10.1007/s10584-016-1889-5,10.1016/j.jeem.2012.12.004,Directed,68389,,,1
10.1007/s10584-016-1889-5,10.1073/pnas.1208417109,Directed,68390,,,1
10.1007/s10584-016-1889-5,10.1038/nclimate2059,Directed,68391,,,1
10.1007/s10584-016-1889-5,10.1007/s10584-013-0856-7,Directed,68392,,,1
10.1007/s10584-016-1889-5,10.2307/136151,Directed,68393,,,1
10.1007/s10584-016-1889-5,10.1016/j.jebo.2003.11.010,Directed,68394,,,1
10.1007/s10584-016-1889-5,10.1111/j.1465-7295.2001.tb00063.x,Directed,68395,,,1
10.1007/s10584-016-1889-5,10.1007/s10640-014-9796-6,Directed,68396,,,1
10.1007/s10584-016-1889-5,10.1007/s10683-006-9159-4,Directed,68397,,,1
10.1007/s10584-016-1889-5,10.1037/0003-066X.57.9.705,Directed,68398,,,1
10.1007/s10584-016-1889-5,10.1073/pnas.0709546105,Directed,68399,,,1
10.1007/s10584-016-1889-5,10.1007/s10584-011-0319-y,Directed,68400,,,1
10.1007/s10584-016-1889-5,10.1037/0022-3514.54.3.432,Directed,68401,,,1
10.1007/s10584-016-1889-5,10.1006/obhd.1993.1029,Directed,68402,,,1
10.1007/s10584-016-1889-5,10.1037/0022-3514.56.5.748,Directed,68403,,,1
10.1007/s10584-016-1889-5,10.1016/j.geb.2012.10.001,Directed,68404,,,1
10.1007/s10584-016-1889-5,10.1177/016224399602100302,Directed,68405,,,1
10.1007/s10584-016-1889-5,10.1073/pnas.1102493108,Directed,68406,,,1
10.1007/s10584-016-1889-5,10.1016/S0047-2727(01)00090-1,Directed,68407,,,1
10.1521/soco.21.3.167.25339,10.1037/0003-066X.54.7.462,Directed,68408,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.71.2.230,Directed,68409,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.43.3.437,Directed,68410,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.54.6.925,Directed,68411,,,1
10.1521/soco.21.3.167.25339,10.1037/0033-2909.95.3.410,Directed,68412,,,1
10.1521/soco.21.3.167.25339,10.1006/jesp.1997.1329,Directed,68413,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.80.2.173,Directed,68414,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.56.1.5,Directed,68415,,,1
10.1521/soco.21.3.167.25339,10.1006/jesp.2000.1427,Directed,68416,,,1
10.1521/soco.21.3.167.25339,10.1016/S0065-2601(01)80003-4,Directed,68417,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.75.4.862,Directed,68418,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.74.4.865,Directed,68419,,,1
10.1521/soco.21.3.167.25339,10.1521/soco.2000.18.1.55,Directed,68420,,,1
10.1521/soco.21.3.167.25339,10.1177/0146167295219009,Directed,68421,,,1
10.1521/soco.21.3.167.25339,10.1002/(SICI)1099-0992(199801/02)28:1<49::AID-EJSP845>3.0.CO;2-H,Directed,68422,,,1
10.1521/soco.21.3.167.25339,10.1016/S0022-1031(77)80007-3,Directed,68423,,,1
10.1521/soco.21.3.167.25339,10.1177/0146167298244007,Directed,68424,,,1
10.1521/soco.21.3.167.25339,10.1177/0146167202281001,Directed,68425,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.72.2.275,Directed,68426,,,1
10.1521/soco.21.3.167.25339,10.1521/soco.20.4.321.19907,Directed,68427,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.71.6.1092,Directed,68428,,,1
10.1521/soco.21.3.167.25339,10.1111/j.2044-8309.1994.tb01009.x,Directed,68429,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.67.5.808,Directed,68430,,,1
10.1521/soco.21.3.167.25339,10.1016/0022-1031(68)90046-2,Directed,68431,,,1
10.1521/soco.21.3.167.25339,10.1521/soco.2000.18.2.151,Directed,68432,,,1
10.1521/soco.21.3.167.25339,10.1521/soco.1988.6.3.207,Directed,68433,,,1
10.1521/soco.21.3.167.25339,10.1006/jesp.1993.1007,Directed,68434,,,1
10.1521/soco.21.3.167.25339,10.1037/0033-295X.91.3.392,Directed,68435,,,1
10.1521/soco.21.3.167.25339,10.1177/0146167299025007009,Directed,68436,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.37.10.1660,Directed,68437,,,1
10.1521/soco.21.3.167.25339,10.1037/h0025594,Directed,68438,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.66.3.474,Directed,68439,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.73.5.941,Directed,68440,,,1
10.1521/soco.21.3.167.25339,10.1016/S0065-2601(08)60017-9,Directed,68441,,,1
10.1521/soco.21.3.167.25339,10.1037/0033-2909.127.6.797,Directed,68442,,,1
10.1521/soco.21.3.167.25339,10.1037/0022-3514.72.2.262,Directed,68443,,,1
10.3758/BF03336044,10.1037/h0025907,Directed,68444,,,1
10.3758/BF03336044,10.1037/h0045320,Directed,68445,,,1
10.3758/BF03336044,10.1016/S0065-2601(08)60076-3,Directed,68446,,,1
10.3758/BF03336044,10.1037/h0029797,Directed,68447,,,1
10.3758/BF03336044,10.1037/h0022895,Directed,68448,,,1
10.3758/BF03336044,10.1037/h0027486,Directed,68449,,,1
10.3758/BF03336044,10.1037/h0024304,Directed,68450,,,1
10.3758/BF03336044,10.3758/BF03332573,Directed,68451,,,1
10.3758/BF03336044,10.2307/2786315,Directed,68452,,,1
10.3758/BF03336044,10.3758/BF03328555,Directed,68453,,,1
10.1177/0146167206298569,10.1126/science.242.4884.1385,Directed,68454,,,1
10.1177/0146167206298569,10.1177/0022002791035004007,Directed,68455,,,1
10.1177/0146167206298569,10.1006/obhd.1998.2806,Directed,68456,,,1
10.1177/0146167206298569,10.1037/0008-400X.29.3.167,Directed,68457,,,1
10.1177/0146167206298569,10.1126/science.162.3859.1243,Directed,68458,,,1
10.1177/0146167206298569,10.1017/CBO9780511499845,Directed,68459,,,1
10.1177/0146167206298569,10.1037/h0029849,Directed,68460,,,1
10.1177/0146167206298569,10.1016/0022-1031(89)90024-3,Directed,68461,,,1
10.1177/0146167206298569,10.1006/jesp.1996.1319,Directed,68462,,,1
10.1177/0146167206298569,10.1111/j.1467-6494.1986.tb00413.x,Directed,68463,,,1
10.1177/0146167206298569,10.1037/0022-3514.32.5.922,Directed,68464,,,1
10.1177/0146167206298569,10.1111/j.1559-1816.1989.tb00060.x,Directed,68465,,,1
10.1177/0146167206298569,10.1037/0022-3514.44.2.294,Directed,68466,,,1
10.1177/0146167206298569,10.1002/ejsp.136,Directed,68467,,,1
10.1177/0146167206298569,10.1177/0146167294204010,Directed,68468,,,1
10.1177/0146167206298569,10.1006/obhd.1997.2707,Directed,68469,,,1
10.1177/0146167206298569,10.1006/obhd.1993.1035,Directed,68470,,,1
10.1177/0146167206298569,10.1037/0022-3514.47.1.94,Directed,68471,,,1
10.1177/0146167206298569,10.1016/0022-1031(83)90014-8,Directed,68472,,,1
10.1177/0146167206298569,10.1016/S0065-2601(08)60358-5,Directed,68473,,,1
10.1177/0146167206298569,10.1037/0022-3514.87.6.845,Directed,68474,,,1
10.1177/0146167206298569,10.1037/0022-3514.77.2.337,Directed,68475,,,1
10.1177/0146167206298569,10.1037/0022-3514.73.6.1330,Directed,68476,,,1
10.1177/0146167206298569,10.1037/0022-3514.67.1.126,Directed,68477,,,1
10.1177/0146167206298569,10.1037/0022-3514.73.4.733,Directed,68478,,,1
10.1177/0146167206298569,10.1037/0022-3514.82.5.768,Directed,68479,,,1
10.1177/0146167206298569,10.1080/14792779143000051,Directed,68480,,,1
10.1177/0146167206298569,10.1177/0022002795039001008,Directed,68481,,,1
10.1002/ejsp.478,10.1037/0021-843X.87.1.49,Directed,68482,,,1
10.1002/ejsp.478,10.1016/0749-5978(91)90020-T,Directed,68483,,,1
10.1002/ejsp.478,10.1016/0022-1031(86)90045-4,Directed,68484,,,1
10.1002/ejsp.478,10.1126/science.242.4884.1385,Directed,68485,,,1
10.1002/ejsp.478,10.1016/S0272-4944(05)80147-1,Directed,68486,,,1
10.1002/ejsp.478,10.1037/0022-3514.51.6.1173,Directed,68487,,,1
10.1002/ejsp.478,10.1037/0022-3514.40.6.1078,Directed,68488,,,1
10.1002/ejsp.478,10.1177/0013916583153004,Directed,68489,,,1
10.1002/ejsp.478,10.1177/0022002791035004007,Directed,68490,,,1
10.1002/ejsp.478,10.2307/2096337,Directed,68491,,,1
10.1002/ejsp.478,10.1080/15534510701193436,Directed,68492,,,1
10.1002/ejsp.478,10.1177/0146167206298569,Directed,68493,,,1
10.1002/ejsp.478,10.1111/0022-4537.00176,Directed,68494,,,1
10.1002/ejsp.478,10.1037/0008-400X.29.3.167,Directed,68495,,,1
10.1002/ejsp.478,10.1016/0272-4944(95)90004-7,Directed,68496,,,1
10.1002/ejsp.478,10.1126/science.162.3859.1243,Directed,68497,,,1
10.1002/ejsp.478,10.1016/B0-12-657410-3/00701-7,Directed,68498,,,1
10.1002/ejsp.478,10.1006/jesp.1996.1319,Directed,68499,,,1
10.1002/ejsp.478,10.2307/2095950,Directed,68500,,,1
10.1002/ejsp.478,10.1111/j.1467-6494.1986.tb00413.x,Directed,68501,,,1
10.1002/ejsp.478,10.1037/0096-3445.105.1.3,Directed,68502,,,1
10.1002/ejsp.478,10.1037/0022-3514.44.2.294,Directed,68503,,,1
10.1002/ejsp.478,10.1017/CBO9780511807763,Directed,68504,,,1
10.1002/ejsp.478,10.1006/obhd.1997.2707,Directed,68505,,,1
10.1002/ejsp.478,10.1037/0022-3514.32.5.880,Directed,68506,,,1
10.1002/ejsp.478,10.1037/0022-3514.47.1.94,Directed,68507,,,1
10.1002/ejsp.478,10.1177/001391659402600206,Directed,68508,,,1
10.1002/ejsp.478,10.1037/0003-066X.55.5.523,Directed,68509,,,1
10.1002/ejsp.478,10.1111/0022-4537.00175,Directed,68510,,,1
10.1002/ejsp.478,10.1006/jevp.1999.0121,Directed,68511,,,1
10.1002/ejsp.478,10.1037/0022-3514.87.6.845,Directed,68512,,,1
10.1002/ejsp.478,10.1037/0022-3514.77.2.337,Directed,68513,,,1
10.1002/ejsp.478,10.1037/0022-3514.82.5.768,Directed,68514,,,1
10.1002/ejsp.478,10.1177/0022002795039001008,Directed,68515,,,1
10.1002/ejsp.2420190207,10.1146/annurev.ps.31.020180.001125,Directed,68516,,,1
10.1002/ejsp.2420190207,10.1126/science.162.3859.1243,Directed,68517,,,1
10.1002/ejsp.2420190207,10.1002/bs.3830140207,Directed,68518,,,1
10.1002/ejsp.2420190207,10.1002/bs.3830170405,Directed,68519,,,1
10.1002/ejsp.2420190207,10.1016/S0022-1031(76)80004-2,Directed,68520,,,1
10.1002/ejsp.2420190207,10.1177/0022002786030001006,Directed,68521,,,1
10.1080/00224545.1966.9712428,10.1080/00224545.1966.9919689,Directed,68522,,,1
10.1007/s11238-011-9247-6,10.2307/2234532,Directed,68523,,,1
10.1007/s11238-011-9247-6,10.1016/0022-0531(92)90037-I,Directed,68524,,,1
10.1007/s11238-011-9247-6,10.1257/0002828041301506,Directed,68525,,,1
10.1007/s11238-011-9247-6,10.1257/aer.99.3.979,Directed,68526,,,1
10.1007/s11238-011-9247-6,10.1257/000282805775014434,Directed,68527,,,1
10.1007/s11238-011-9247-6,10.1016/j.jebo.2003.11.008,Directed,68528,,,1
10.1007/s11238-011-9247-6,10.1007/s00199-005-0633-6,Directed,68529,,,1
10.1007/s11238-011-9247-6,10.1007/s10683-006-9159-4,Directed,68530,,,1
10.1007/s11238-011-9247-6,10.1257/aer.98.3.938,Directed,68531,,,1
10.1007/s11238-011-9247-6,10.1016/0167-2681(86)90021-1,Directed,68532,,,1
10.1007/s11238-011-9247-6,10.2307/2171752,Directed,68533,,,1
10.1007/s00182-011-0272-z,10.1016/S0167-2681(01)00216-5,Directed,68534,,,1
10.1007/s00182-011-0272-z,10.1016/0165-4896(88)90042-X,Directed,68535,,,1
10.1007/s00182-011-0272-z,10.2307/1912660,Directed,68536,,,1
10.1007/s00182-011-0272-z,10.2139/ssrn.1680868,Directed,68537,,,1
10.1007/s00182-011-0272-z,10.1007/BF00122575,Directed,68538,,,1
10.1007/s00182-011-0272-z,10.1257/000282805775014434,Directed,68539,,,1
10.1007/s00182-011-0272-z,10.1257/aer.90.4.980,Directed,68540,,,1
10.1007/s00182-011-0272-z,10.1007/s10683-006-9159-4,Directed,68541,,,1
10.1007/s00182-011-0272-z,10.1016/j.econlet.2005.02.010,Directed,68542,,,1
10.1007/s00182-011-0272-z,10.1007/978-3-662-07365-0_5,Directed,68543,,,1
